Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	FiveWayAcc	Best
1277	44	0.502	0.507667	0.514333	0.539333	0.668667	0
1277	45	0.501333	0.506	0.515	0.54	0.669333	0
1277	46	0.502	0.506	0.514	0.540667	0.668	0
1277	47	0.502	0.506333	0.515333	0.541667	0.67	0
1277	48	0.503333	0.507333	0.515667	0.543667	0.688667	0
1277	49	0.503	0.506667	0.516	0.542667	0.688667	0
1277	50	0.503	0.507667	0.515333	0.543333	0.688667	0
1277	51	0.503667	0.507333	0.515667	0.543333	0.689	0
1277	52	0.503	0.507333	0.515333	0.544	0.689	0
1277	53	0.503333	0.508667	0.516333	0.542667	0.689333	0
1277	54	0.503	0.507333	0.515667	0.542667	0.687	0
1277	55	0.502667	0.508	0.516333	0.544	0.688667	0
1277	56	0.503667	0.507667	0.516333	0.543	0.691333	1
1277	57	0.503333	0.507667	0.516333	0.543	0.689667	0
1277	58	0.503333	0.508	0.517	0.546333	0.692	0
1277	59	0.504	0.508333	0.517333	0.544333	0.691667	0
1277	60	0.503333	0.508333	0.516667	0.542667	0.690333	0
1277	61	0.503333	0.508333	0.517333	0.543	0.691	0
1277	62	0.503333	0.509	0.517667	0.544667	0.692333	0
1277	63	0.502667	0.509	0.516667	0.543	0.691	0
1277	64	0.503333	0.507333	0.517333	0.539667	0.683667	0
1277	65	0.503333	0.509	0.516333	0.540667	0.686667	0
1277	66	0.503333	0.508	0.517333	0.54	0.687333	0
1277	67	0.503333	0.508667	0.517667	0.54	0.689333	0
1277	68	0.504	0.508667	0.518	0.539	0.686667	0
1277	69	0.503333	0.507333	0.516333	0.540667	0.686	0
1277	70	0.503333	0.508333	0.515333	0.541	0.682667	0
1277	71	0.503333	0.507333	0.515	0.541667	0.682667	0
1277	72	0.503333	0.507333	0.515667	0.540667	0.682	0
1277	73	0.503667	0.508333	0.515667	0.540333	0.683333	0
1277	74	0.503667	0.508	0.516	0.539667	0.681333	0
1277	75	0.502333	0.506667	0.516333	0.543667	0.684	0
1277	76	0.502667	0.506667	0.516	0.543667	0.687	0
1277	77	0.502667	0.506667	0.516667	0.542333	0.685667	0
1277	78	0.502667	0.506667	0.516	0.542667	0.685	0
1277	79	0.502667	0.506667	0.516333	0.540667	0.683	0
1277	80	0.502667	0.507	0.516667	0.542	0.684	0
1277	81	0.503333	0.506333	0.516	0.542	0.683	0
1277	82	0.503333	0.506667	0.516333	0.542	0.686333	0
1277	83	0.503	0.506333	0.517	0.542667	0.686	0
1277	84	0.502333	0.507	0.517667	0.542667	0.683	0
1277	85	0.504	0.509333	0.516333	0.541	0.688	0
1277	86	0.504333	0.510667	0.516	0.540667	0.687	0
1277	87	0.503333	0.509333	0.516333	0.541333	0.688333	0
1277	88	0.502667	0.509	0.520667	0.550333	0.695	0
1277	89	0.502333	0.510667	0.522333	0.553333	0.696667	0
1277	90	0.503667	0.511	0.521333	0.552333	0.696667	0
1277	91	0.503	0.510333	0.521	0.551	0.696	0
1277	92	0.502667	0.509667	0.521	0.551333	0.695333	0
1277	93	0.503	0.507	0.521333	0.551333	0.694333	0
1277	94	0.503	0.506333	0.52	0.553	0.694	0
1277	95	0.502667	0.506667	0.522333	0.551333	0.694333	0
1277	96	0.502	0.507	0.522	0.548667	0.690333	0
1277	97	0.502333	0.507333	0.521667	0.550667	0.694	0
1277	98	0.502667	0.507	0.523333	0.551	0.694333	0
1277	99	0.503	0.507333	0.522	0.550667	0.694333	0
1277	100	0.503	0.507667	0.521333	0.55	0.695333	0
1278	1	0.501667	0.507333	0.521	0.551	0.693333	0
1278	2	0.501667	0.506667	0.523	0.548333	0.692	0
1278	3	0.501333	0.507333	0.522667	0.549333	0.692	0
1278	4	0.501667	0.506333	0.522667	0.549667	0.693	0
1278	5	0.502	0.507333	0.522667	0.546333	0.687667	0
1278	6	0.503	0.507667	0.521667	0.545333	0.686333	0
1278	7	0.502	0.507	0.522	0.547	0.686667	0
1278	8	0.502	0.507	0.523667	0.546667	0.688667	0
1278	9	0.501333	0.506333	0.520333	0.552	0.690333	0
1278	10	0.501	0.506333	0.521	0.552	0.69	0
1278	11	0.501667	0.506	0.520667	0.551	0.689333	0
1278	12	0.502	0.506	0.520333	0.551667	0.690333	0
1278	13	0.501333	0.506333	0.521667	0.548667	0.688333	0
1278	14	0.501	0.507	0.522	0.548667	0.689	0
1278	15	0.502	0.506333	0.522667	0.548667	0.690667	0
1278	16	0.501333	0.507333	0.522333	0.548	0.689	0
1278	17	0.501333	0.506	0.522667	0.550333	0.690333	0
1278	18	0.501333	0.506	0.522667	0.55	0.69	0
1278	19	0.501	0.506333	0.522667	0.55	0.690667	0
1278	20	0.501	0.506333	0.524	0.549333	0.689667	0
1278	21	0.502333	0.507	0.522	0.548333	0.689667	0
1278	22	0.502	0.508667	0.521667	0.548	0.692	0
1278	23	0.501667	0.508667	0.521333	0.547333	0.689	0
1278	24	0.502667	0.509	0.521333	0.546667	0.691	0
1278	25	0.502	0.508	0.522	0.546333	0.688667	0
1278	26	0.501667	0.507667	0.522	0.547	0.688333	0
1278	27	0.501667	0.507333	0.522333	0.547667	0.689667	0
1278	28	0.501667	0.507333	0.521333	0.548	0.691667	1
1278	29	0.502333	0.507667	0.522333	0.549	0.692333	0
1278	30	0.501667	0.507667	0.521333	0.547667	0.691333	0
1278	31	0.501333	0.507667	0.521667	0.547667	0.690667	0
1278	32	0.502667	0.508333	0.519333	0.545333	0.686333	0
1278	33	0.502667	0.507667	0.52	0.546333	0.687333	0
1278	34	0.502667	0.507667	0.518667	0.545667	0.685667	0
1278	35	0.502667	0.507667	0.518667	0.544333	0.682	0
1278	36	0.502	0.508333	0.519333	0.544667	0.682	0
1278	37	0.501333	0.508333	0.519667	0.544333	0.683667	0
1278	38	0.502667	0.507667	0.517333	0.546667	0.682667	0
1278	39	0.503	0.506667	0.519	0.547	0.687333	0
1278	40	0.501333	0.507333	0.518333	0.546	0.683	0
1278	41	0.502	0.507667	0.518333	0.544333	0.680667	0
1278	42	0.502	0.507333	0.518667	0.544667	0.680667	0
1278	43	0.501667	0.508	0.518	0.545	0.679667	0
1278	44	0.501667	0.510333	0.519	0.544667	0.68	0
1278	45	0.503	0.507	0.517	0.542	0.670667	0
1278	46	0.502667	0.506667	0.516667	0.543667	0.676667	0
1278	47	0.502333	0.506667	0.516333	0.544333	0.677	0
1278	48	0.503333	0.507	0.518667	0.544333	0.68	0
1278	49	0.501	0.506667	0.517667	0.543667	0.676333	0
1278	50	0.501667	0.506667	0.517667	0.544	0.678	0
1278	51	0.501333	0.507	0.518667	0.544333	0.677333	0
1278	52	0.501	0.506667	0.518333	0.545	0.678	0
1278	53	0.501	0.506	0.518667	0.544333	0.673667	0
1278	54	0.501667	0.506333	0.518	0.541667	0.674	0
1278	55	0.501667	0.506	0.517333	0.545	0.676667	0
1278	56	0.501667	0.507333	0.517333	0.545333	0.677	0
1278	57	0.502	0.506333	0.517333	0.544333	0.676667	0
1278	58	0.501667	0.506667	0.516	0.544	0.674333	0
1278	59	0.501667	0.506667	0.516667	0.544667	0.675667	0
1278	60	0.501333	0.507333	0.516333	0.543667	0.674333	0
1278	61	0.502667	0.506	0.519	0.545667	0.683	0
1278	62	0.503667	0.506667	0.518667	0.545333	0.682333	0
1278	63	0.503	0.507	0.518667	0.545333	0.683333	0
1278	64	0.502333	0.507	0.519	0.545	0.682333	0
1278	65	0.502333	0.506667	0.518667	0.545	0.682	0
1278	66	0.501667	0.507333	0.520333	0.546667	0.685	0
1278	67	0.501667	0.507	0.520333	0.548	0.684333	0
1278	68	0.502	0.507	0.519667	0.545667	0.684667	0
1278	69	0.502333	0.507333	0.519667	0.544667	0.684333	0
1278	70	0.503333	0.507	0.520667	0.544333	0.683333	0
1278	71	0.502667	0.506333	0.519667	0.547667	0.686667	0
1278	72	0.502	0.506	0.517333	0.548	0.684667	0
1278	73	0.502333	0.506	0.519667	0.548333	0.687333	0
1278	74	0.502333	0.506	0.519	0.548667	0.687333	0
1278	75	0.502667	0.506667	0.521	0.549667	0.692	0
1278	76	0.502667	0.507333	0.519333	0.550333	0.690667	0
1278	77	0.502	0.506667	0.520333	0.549333	0.691333	0
1278	78	0.502	0.507	0.519667	0.549333	0.692	0
1278	79	0.502667	0.506667	0.52	0.549667	0.691333	0
1278	80	0.502333	0.505667	0.520667	0.551667	0.690667	0
1278	81	0.502667	0.506667	0.518333	0.551333	0.689333	0
1278	82	0.502333	0.505333	0.519	0.551	0.690333	0
1278	83	0.502667	0.506	0.52	0.551667	0.691	0
1278	84	0.502667	0.506333	0.519	0.549	0.689	0
1278	85	0.503	0.506333	0.519	0.55	0.690667	0
1278	86	0.503	0.505667	0.519667	0.549333	0.69	0
1278	87	0.502667	0.506	0.519333	0.550333	0.689	0
1278	88	0.503	0.506333	0.519	0.549	0.690333	0
1278	89	0.503	0.506	0.52	0.549	0.689333	0
1278	90	0.502667	0.506667	0.519667	0.549	0.690333	0
1278	91	0.502333	0.506333	0.520667	0.553	0.696	0
1278	92	0.502333	0.509	0.520333	0.552667	0.695	0
1278	93	0.501667	0.507	0.520667	0.552333	0.692667	0
1278	94	0.501667	0.507	0.521	0.551667	0.692333	0
1278	95	0.502	0.507333	0.520333	0.553	0.694667	0
1278	96	0.501667	0.507333	0.521	0.552	0.694333	0
1278	97	0.501667	0.507	0.520667	0.554667	0.693333	0
1278	98	0.501667	0.506	0.517333	0.546667	0.681333	0
1278	99	0.502	0.507333	0.517	0.547	0.682	0
1278	100	0.502	0.508	0.517	0.545	0.680667	0
1279	1	0.501333	0.511333	0.518	0.542333	0.677333	0
1279	2	0.502667	0.508667	0.518	0.541667	0.680333	0
1279	3	0.502667	0.509	0.517667	0.541667	0.680333	0
1279	4	0.502333	0.509667	0.518667	0.543	0.681	0
1279	5	0.503333	0.510333	0.517667	0.543333	0.682	0
1279	6	0.501667	0.511667	0.518667	0.542667	0.682	0
1279	7	0.501333	0.511	0.519333	0.543667	0.682333	0
1279	8	0.501667	0.510667	0.519	0.542333	0.681	0
1279	9	0.502333	0.507333	0.517	0.536	0.665333	0
1279	10	0.503	0.508	0.516667	0.535667	0.665667	0
1279	11	0.501333	0.507333	0.515333	0.534333	0.662	0
1279	12	0.502667	0.508	0.516333	0.534333	0.665	0
1279	13	0.502667	0.507333	0.516333	0.533	0.664	0
1279	14	0.502	0.507333	0.515333	0.533	0.661333	0
1279	15	0.501	0.509	0.517333	0.531667	0.652333	0
1279	16	0.501	0.509	0.516667	0.532667	0.653	0
1279	17	0.501667	0.509333	0.516	0.531333	0.651667	0
1279	18	0.501667	0.507667	0.515667	0.532	0.659	0
1279	19	0.501667	0.507333	0.516333	0.532333	0.662333	0
1279	20	0.501667	0.508667	0.516667	0.533	0.662667	0
1279	21	0.501333	0.507	0.516333	0.534	0.662	0
1279	22	0.502	0.508	0.515	0.533	0.659667	0
1279	23	0.501333	0.507667	0.515333	0.54	0.672667	0
1279	24	0.501667	0.508667	0.515333	0.54	0.673667	0
1279	25	0.501	0.511	0.516	0.542	0.673667	0
1279	26	0.501	0.508	0.516667	0.539667	0.673333	0
1279	27	0.500667	0.508333	0.516	0.541667	0.672333	0
1279	28	0.501	0.507667	0.515	0.54	0.668667	0
1279	29	0.501	0.508333	0.514667	0.538667	0.667667	0
1279	30	0.501	0.508333	0.515667	0.538667	0.669667	0
1279	31	0.500667	0.508	0.515667	0.539667	0.671	0
1279	32	0.501	0.507333	0.516	0.540333	0.669333	0
1279	33	0.502333	0.509333	0.516333	0.543333	0.676333	0
1279	34	0.501667	0.509667	0.516	0.542333	0.676333	0
1279	35	0.501333	0.509333	0.515333	0.542333	0.674667	0
1279	36	0.502333	0.509	0.515667	0.542	0.675	0
1279	37	0.501667	0.508667	0.516	0.544333	0.675667	0
1279	38	0.502333	0.508333	0.515667	0.543667	0.675	0
1279	39	0.502	0.507667	0.516333	0.543	0.674667	0
1279	40	0.503	0.509333	0.515	0.544	0.674333	0
1279	41	0.502667	0.509	0.515	0.546	0.675333	0
1279	42	0.503	0.509667	0.515667	0.545	0.676333	0
1279	43	0.503	0.508333	0.514333	0.545333	0.677	0
1279	44	0.502667	0.508	0.514667	0.54	0.672	0
1279	45	0.503	0.508333	0.514333	0.542	0.672333	0
1279	46	0.502667	0.507667	0.514	0.541	0.671333	0
1279	47	0.501667	0.506667	0.516333	0.545333	0.676333	0
1279	48	0.501667	0.506333	0.515667	0.546333	0.675	0
1279	49	0.501667	0.506667	0.516333	0.545	0.672667	0
1279	50	0.502333	0.507333	0.515333	0.540667	0.671667	0
1279	51	0.501667	0.506333	0.515333	0.538667	0.670333	0
1279	52	0.502	0.507333	0.516667	0.539333	0.672667	0
1279	53	0.502	0.507	0.516333	0.539	0.671333	0
1279	54	0.502	0.506333	0.515667	0.539667	0.673	0
1279	55	0.501667	0.507333	0.516	0.538333	0.669	0
1279	56	0.502333	0.508	0.516333	0.537	0.669	0
1279	57	0.502	0.507	0.516	0.538333	0.670333	0
1279	58	0.502667	0.507	0.515	0.54	0.670333	0
1279	59	0.502667	0.507333	0.515333	0.537333	0.668667	0
1279	60	0.502333	0.507333	0.515667	0.537667	0.668	0
1279	61	0.503333	0.508	0.514333	0.535667	0.664667	0
1279	62	0.503	0.507333	0.514	0.536333	0.664667	0
1279	63	0.503667	0.508667	0.514667	0.536333	0.666	0
1279	64	0.502333	0.508333	0.516	0.536333	0.664	0
1279	65	0.502333	0.508333	0.515667	0.536333	0.663667	0
1279	66	0.502667	0.509333	0.515333	0.536	0.663667	0
1279	67	0.502667	0.507667	0.516667	0.536667	0.665	0
1279	68	0.502333	0.509	0.516333	0.536	0.664667	0
1279	69	0.501667	0.508333	0.514667	0.538333	0.669667	0
1279	70	0.501333	0.507667	0.514333	0.538	0.668667	0
1279	71	0.501333	0.507	0.514667	0.538667	0.666333	0
1279	72	0.502667	0.506333	0.514667	0.540667	0.669333	0
1279	73	0.500667	0.509	0.515	0.539	0.668	0
1279	74	0.501	0.509667	0.515	0.539333	0.669667	0
1279	75	0.501333	0.509333	0.514667	0.54	0.670667	0
1279	76	0.501667	0.508333	0.515	0.537667	0.668333	0
1279	77	0.501667	0.509	0.514667	0.537667	0.668333	0
1279	78	0.502	0.509	0.515	0.537	0.667333	0
1279	79	0.502	0.508	0.513667	0.538	0.667	0
1279	80	0.501333	0.508333	0.513667	0.538	0.667667	0
1279	81	0.502	0.507667	0.514	0.538	0.666333	0
1279	82	0.501333	0.509333	0.515333	0.537667	0.668	0
1279	83	0.501333	0.508	0.515	0.537333	0.667667	0
1279	84	0.501	0.509667	0.514667	0.537667	0.666333	0
1279	85	0.501	0.509333	0.515333	0.538	0.667	0
1279	86	0.501667	0.508333	0.514667	0.536667	0.665667	0
1279	87	0.501333	0.508333	0.515333	0.538667	0.669667	0
1279	88	0.501333	0.508	0.515	0.539	0.669	0
1279	89	0.502	0.506	0.515667	0.541667	0.666	0
1279	90	0.501333	0.506333	0.516	0.541	0.669	0
1279	91	0.501333	0.506333	0.515667	0.541	0.668667	0
1279	92	0.501333	0.506667	0.518	0.541333	0.673333	0
1279	93	0.501333	0.507	0.516667	0.542	0.673333	0
1279	94	0.502667	0.507667	0.516333	0.537333	0.676333	0
1279	95	0.502333	0.506667	0.517667	0.537	0.674667	0
1279	96	0.502	0.507667	0.516667	0.537	0.674667	0
1279	97	0.501667	0.507667	0.516667	0.537333	0.677	1
1279	98	0.502667	0.508667	0.517667	0.54	0.678667	0
1279	99	0.505	0.507667	0.517	0.54	0.677667	0
1279	100	0.502	0.509333	0.517333	0.542	0.679667	0
1280	1	0.500667	0.508	0.520333	0.552333	0.702	0
1280	2	0.501333	0.507	0.520667	0.553333	0.702	0
1280	3	0.501667	0.507667	0.519667	0.550667	0.700667	0
1280	4	0.502	0.508333	0.519667	0.550667	0.703333	0
1280	5	0.501667	0.507333	0.521	0.550333	0.701333	0
1280	6	0.501333	0.507	0.520333	0.552	0.701	0
1280	7	0.502333	0.509667	0.520333	0.547667	0.703	0
1280	8	0.502333	0.509	0.521	0.547333	0.704	0
1280	9	0.502333	0.508667	0.52	0.548	0.702	0
1280	10	0.502333	0.509	0.520333	0.547	0.702667	0
1280	11	0.503	0.508333	0.520333	0.547	0.703667	0
1280	12	0.503	0.508333	0.519667	0.548	0.704	0
1280	13	0.502333	0.509333	0.520667	0.547	0.705667	0
1280	14	0.503	0.509667	0.520333	0.547333	0.705667	0
1280	15	0.502667	0.509667	0.521	0.547	0.706	0
1280	16	0.503333	0.509667	0.521333	0.547333	0.706667	0
1280	17	0.503333	0.508667	0.52	0.547667	0.705667	0
1280	18	0.502667	0.509333	0.520333	0.547	0.705333	0
1280	19	0.502667	0.509	0.520333	0.547	0.704333	0
1280	20	0.502667	0.508	0.518667	0.546333	0.701333	0
1280	21	0.502333	0.508667	0.519333	0.547667	0.700333	0
1280	22	0.503	0.509333	0.518667	0.547	0.702	0
1280	23	0.502333	0.509	0.519667	0.545667	0.700667	0
1280	24	0.502333	0.509	0.52	0.547	0.701	0
1280	25	0.502333	0.509333	0.518667	0.545667	0.701	0
1280	26	0.503667	0.509333	0.520667	0.548333	0.707667	0
1280	27	0.504	0.51	0.52	0.547667	0.707	0
1280	28	0.502333	0.508667	0.520333	0.545667	0.702333	0
1280	29	0.504	0.509333	0.520333	0.547333	0.706667	0
1280	30	0.503333	0.507667	0.521	0.546333	0.704	0
1280	31	0.503333	0.508	0.519	0.547	0.704667	0
1280	32	0.503667	0.508333	0.518333	0.545333	0.702333	0
1280	33	0.503333	0.507333	0.519	0.545	0.703667	1
1280	34	0.503333	0.509667	0.519	0.547667	0.706	0
1280	35	0.503333	0.508333	0.52	0.549	0.705667	0
1280	36	0.502667	0.507667	0.515333	0.539	0.687	0
1280	37	0.502333	0.508667	0.515333	0.539	0.687	0
1280	38	0.502	0.509667	0.515333	0.540667	0.688667	0
1280	39	0.502667	0.509667	0.515	0.541	0.688	0
1280	40	0.502333	0.510667	0.515333	0.537333	0.682333	0
1280	41	0.502667	0.510333	0.514667	0.536333	0.683667	0
1280	42	0.502667	0.509667	0.515	0.536	0.684	0
1280	43	0.503	0.509667	0.514667	0.536333	0.683667	0
1280	44	0.503333	0.507667	0.515333	0.537333	0.685	0
1280	45	0.503333	0.508333	0.515	0.537667	0.685333	0
1280	46	0.502333	0.508	0.515333	0.538667	0.685	0
1280	47	0.502	0.507	0.515333	0.539667	0.685333	0
1280	48	0.501667	0.507667	0.514333	0.54	0.685333	0
1280	49	0.502333	0.508	0.515333	0.540333	0.687667	0
1280	50	0.502	0.508	0.515	0.540333	0.686	0
1280	51	0.502333	0.507333	0.515333	0.539667	0.686333	0
1280	52	0.502333	0.508667	0.515667	0.54	0.688	0
1280	53	0.502667	0.507667	0.515	0.54	0.686667	0
1280	54	0.503	0.508333	0.516667	0.54	0.688333	0
1280	55	0.502	0.508667	0.515	0.539	0.686667	0
1280	56	0.502333	0.507333	0.515	0.54	0.686333	0
1280	57	0.502	0.506667	0.514667	0.538667	0.684	0
1280	58	0.502667	0.507	0.514667	0.539	0.685667	0
1280	59	0.501333	0.509333	0.516	0.539333	0.682667	0
1280	60	0.501333	0.507667	0.515	0.539	0.681333	0
1280	61	0.501333	0.508333	0.515	0.540667	0.683667	0
1280	62	0.502	0.507	0.514333	0.542667	0.684333	0
1280	63	0.502667	0.507	0.515	0.538	0.680667	0
1280	64	0.503667	0.507667	0.515	0.537333	0.679667	0
1280	65	0.504333	0.507	0.514667	0.538333	0.682333	0
1280	66	0.503667	0.508	0.514333	0.538333	0.681667	0
1280	67	0.503667	0.506667	0.514333	0.538333	0.679	0
1280	68	0.503	0.507	0.514667	0.536333	0.678333	0
1280	69	0.503	0.508333	0.515	0.536667	0.679333	0
1280	70	0.502667	0.507	0.515333	0.537667	0.678	0
1280	71	0.503333	0.507333	0.514667	0.536667	0.678667	0
1280	72	0.501333	0.511333	0.516	0.538333	0.686	0
1280	73	0.502	0.51	0.516	0.538333	0.684333	0
1280	74	0.501333	0.510667	0.516333	0.539667	0.687	0
1280	75	0.502	0.510333	0.516	0.538667	0.687	0
1280	76	0.501333	0.510333	0.516	0.538667	0.684333	0
1280	77	0.501667	0.510333	0.515667	0.538	0.685667	0
1280	78	0.501667	0.507333	0.515333	0.540333	0.683	0
1280	79	0.501333	0.507	0.515	0.539333	0.681667	0
1280	80	0.501667	0.506333	0.515333	0.541333	0.682333	0
1280	81	0.501333	0.507667	0.515667	0.541333	0.682	0
1280	82	0.501333	0.507667	0.516	0.541333	0.684	0
1280	83	0.501333	0.507333	0.516	0.541667	0.685	0
1280	84	0.501667	0.507	0.516	0.540667	0.682333	0
1280	85	0.501667	0.507	0.514667	0.541667	0.682667	0
1280	86	0.501333	0.508333	0.514	0.542	0.682	0
1280	87	0.501667	0.508333	0.515333	0.541333	0.685667	0
1280	88	0.501667	0.508	0.516667	0.539667	0.686667	0
1280	89	0.501667	0.507667	0.515333	0.539333	0.685333	0
1280	90	0.501333	0.508667	0.517333	0.542667	0.689333	0
1280	91	0.502	0.508333	0.517667	0.542	0.688667	0
1280	92	0.501	0.51	0.516667	0.540667	0.688667	0
1280	93	0.501	0.509333	0.517	0.542333	0.688667	0
1280	94	0.501333	0.508333	0.516333	0.540667	0.687667	0
1280	95	0.501333	0.508	0.517	0.539667	0.686333	0
1280	96	0.501333	0.509333	0.517	0.541667	0.689	0
1280	97	0.501	0.508667	0.517	0.540667	0.687333	0
1280	98	0.501667	0.507	0.515667	0.538333	0.679333	0
1280	99	0.503	0.506667	0.515667	0.541333	0.688	0
1280	100	0.503333	0.508333	0.519667	0.541667	0.691333	0
1281	1	0.501333	0.506667	0.514	0.544667	0.677	0
1281	2	0.501333	0.506667	0.517	0.547	0.680667	0
1281	3	0.501667	0.506	0.516	0.545667	0.680667	0
1281	4	0.501667	0.505333	0.516	0.546333	0.68	0
1281	5	0.501667	0.505333	0.515667	0.547333	0.682	0
1281	6	0.502333	0.505333	0.515333	0.547	0.681	0
1281	7	0.502333	0.506	0.516	0.541667	0.672	0
1281	8	0.502	0.505667	0.515	0.543	0.674	0
1281	9	0.501667	0.505	0.516667	0.543667	0.673667	0
1281	10	0.502	0.506667	0.515333	0.543333	0.674667	0
1281	11	0.502	0.505	0.517667	0.543667	0.676	0
1281	12	0.501667	0.505333	0.518333	0.542333	0.677333	0
1281	13	0.501333	0.505	0.515	0.544667	0.673667	0
1281	14	0.501	0.505	0.515	0.544667	0.672333	0
1281	15	0.503	0.506667	0.518	0.545	0.685333	0
1281	16	0.502667	0.507333	0.518	0.545	0.686	0
1281	17	0.502667	0.507333	0.519	0.545	0.687667	0
1281	18	0.502667	0.507667	0.518	0.544667	0.685333	0
1281	19	0.503	0.508667	0.518	0.547	0.690667	0
1281	20	0.503	0.507333	0.518333	0.547333	0.690333	0
1281	21	0.503	0.508333	0.517667	0.545667	0.689333	0
1281	22	0.502667	0.508667	0.517667	0.545667	0.690333	0
1281	23	0.502667	0.509	0.517333	0.544333	0.684	0
1281	24	0.502333	0.509	0.518	0.544667	0.684667	0
1281	25	0.503	0.507333	0.518667	0.544333	0.682667	0
1281	26	0.502333	0.507	0.519667	0.545	0.684667	0
1281	27	0.503667	0.507333	0.518	0.547667	0.688667	0
1281	28	0.503	0.507667	0.518667	0.544333	0.686667	0
1281	29	0.502667	0.508333	0.519333	0.545	0.688667	0
1281	30	0.503	0.509	0.517	0.544	0.683	0
1281	31	0.503	0.509	0.517667	0.545	0.687	0
1281	32	0.503333	0.508667	0.517667	0.543667	0.683333	0
1281	33	0.503667	0.508333	0.518667	0.543667	0.684667	0
1281	34	0.504	0.508667	0.517667	0.543333	0.683667	0
1281	35	0.504	0.508667	0.516333	0.544	0.682667	0
1281	36	0.502333	0.506667	0.516	0.543333	0.682333	0
1281	37	0.504667	0.507667	0.517667	0.548333	0.689667	0
1281	38	0.504	0.508	0.517	0.547	0.690333	0
1281	39	0.503333	0.507333	0.516667	0.547	0.688333	0
1281	40	0.502667	0.506667	0.516333	0.546333	0.685333	0
1281	41	0.503333	0.508	0.515667	0.547333	0.686667	0
1281	42	0.503667	0.507	0.516333	0.545	0.684333	0
1281	43	0.504	0.507333	0.515333	0.544667	0.685	0
1281	44	0.501667	0.506667	0.517333	0.548	0.685333	0
1281	45	0.502667	0.507667	0.519	0.547	0.688333	0
1281	46	0.500667	0.507667	0.518333	0.548333	0.681	0
1281	47	0.502	0.506667	0.516667	0.546333	0.688	0
1281	48	0.502	0.507	0.517333	0.545667	0.688	1
1281	49	0.501667	0.507	0.518667	0.546333	0.686667	0
1281	50	0.502667	0.508	0.516667	0.545333	0.684667	0
1281	51	0.502333	0.506333	0.517333	0.547	0.684667	0
1281	52	0.501333	0.507333	0.518	0.547333	0.686	0
1281	53	0.501667	0.507667	0.517333	0.547333	0.686333	0
1281	54	0.502333	0.507667	0.519	0.548667	0.69	0
1281	55	0.501	0.507333	0.516333	0.545333	0.681333	0
1281	56	0.501	0.507	0.517333	0.545667	0.682667	0
1281	57	0.501333	0.507667	0.516333	0.544667	0.682667	0
1281	58	0.501333	0.508667	0.516667	0.546	0.683333	0
1281	59	0.501667	0.508	0.517667	0.546	0.684	0
1281	60	0.501333	0.507667	0.517333	0.546333	0.683333	0
1281	61	0.501333	0.507	0.516667	0.550333	0.686333	0
1281	62	0.501333	0.507	0.516667	0.549667	0.684	0
1281	63	0.501333	0.506333	0.517	0.549	0.684	0
1281	64	0.501333	0.507333	0.517	0.549667	0.686667	0
1281	65	0.501333	0.507	0.517667	0.547333	0.685333	0
1281	66	0.501333	0.507	0.517333	0.549333	0.685333	0
1281	67	0.503667	0.505333	0.516	0.541667	0.669	0
1281	68	0.504	0.505	0.515333	0.542333	0.669667	0
1281	69	0.503667	0.505667	0.514333	0.541333	0.668333	0
1281	70	0.503	0.504	0.515667	0.543333	0.666667	0
1281	71	0.502	0.505333	0.515333	0.543	0.668667	0
1281	72	0.502333	0.505333	0.515	0.543667	0.671	0
1281	73	0.503333	0.505667	0.514333	0.543	0.672333	0
1281	74	0.502	0.506333	0.516667	0.544333	0.681	0
1281	75	0.501667	0.506333	0.516333	0.544333	0.68	0
1281	76	0.503	0.507	0.516667	0.543	0.677667	0
1281	77	0.502	0.507333	0.516667	0.544333	0.682	0
1281	78	0.501667	0.507333	0.517	0.543667	0.680333	0
1281	79	0.502	0.506667	0.516333	0.544333	0.681	0
1281	80	0.502667	0.506333	0.514667	0.545333	0.681333	0
1281	81	0.502333	0.508	0.518	0.543	0.681	0
1281	82	0.502333	0.506667	0.515	0.544	0.681	0
1281	83	0.502667	0.505667	0.515	0.545667	0.681333	0
1281	84	0.502333	0.505	0.514667	0.544333	0.676333	0
1281	85	0.502667	0.505667	0.514667	0.543667	0.677	0
1281	86	0.503333	0.504667	0.514667	0.545	0.676333	0
1281	87	0.501333	0.505	0.516333	0.547333	0.681333	0
